游记ID,标题,链接,规则1,规则2
649950,散漫地走.这叫散步.,http://www.mafengwo.cn/i/649950.html,"三天(方. 反正,是走走停停.她们说,来这里的三天,不过像是换个地方生活. 刚好,我们有上)",无
557817,Welcome to Sichuan！,http://www.mafengwo.cn/i/557817.html,31日(时间：09年5月28-6月31日地点：成都、峨眉山、乐山人员：我和DL )|10天(出门玩得我来说心里好痒，听说Lily攒了10天年假去稻城和亚丁，于是有朋友建议我们也去),第二天(挑了一些山竹，晚上又海塞了一顿。    第二天睡到自然醒，跑到新南门汽车站，先是吃了喷)
904991,成都周边随心游1——都江堰,http://www.mafengwo.cn/i/904991.html,18日(民来说，时间不是太大的问题。我们买了5月18日中午出发的火车票。K423 金华——成都)|19日( 金华——成都 中午12:53出发，5月19日晚上21:33到达成都。我们先订好了5月)|19日(晚上21:33到达成都。我们先订好了5月19日晚上在成都的宾馆。宾馆是团购的，99元/)|18日(是我们基本没做什么准备就踏上了旅途。5月18日一天都是在火车上度过。5月19日到了第二)|一天(基本没做什么准备就踏上了旅途。5月18日一天都是在火车上度过。5月19日到了第二天在)|19日(途。5月18日一天都是在火车上度过。5月19日到了第二天在火车上的时间就感觉特别漫长。)|20日(间：138后来在成都一直都是住这家。5月20日我们稍微做了一下计划今天我们打算先去都江)|101a(可以做。不过上车之前一定要问清楚目的地。101a都江堰景区——青城山前山山门101客运中),第二天(8日一天都是在火车上度过。5月19日到了第二天在火车上的时间就感觉特别漫长。很后悔没有)|第二天(号的房间，结果这边就已经没有房间了。于是第二天我们又跑到对面的同样类型的日租公寓住了。)
684925,川国游逸（一）沸腾成都,http://www.mafengwo.cn/i/684925.html,一日(已经没有暑假，确是在暑假的时间，徘徊于下一日的游程的总是为了延长在这个城市的时间，我),无
725973,“慢”游成都！,http://www.mafengwo.cn/i/725973.html,五天(”游成都，并不是写错字，是因为在成都头尾五天，我们几乎都宅在成都市内，除了去乐山，既),第一天(着来了趟“慢”游记。      “慢”游第一天：中午餐—玉林串串香，下午游成都有名的春)|第二天(，没有了食客的喧闹，多了更多的悠静。  第二天：游览“杜甫草堂” “武候祠” ，从“武)
724787,成都游,http://www.mafengwo.cn/i/724787.html,一天(舍，那可是不让随便进的啊第八站，春熙路，一天没吃东西了，空着肚子烧香，感觉怪怪的，来),无
715462,美麗巴蜀 我愛成都,http://www.mafengwo.cn/i/715462.html,无,无
911223,（一）成都的影子,http://www.mafengwo.cn/i/911223.html,一天(来的时间还早，便打了车直奔文殊院，不是要一天把所有景点都逛完，去文殊院是去拜佛的，如),第一日(了，等着晚上八点去西昌的火车。这是旅行的第一日，忙碌充实。)
715583,成都！一个梦想开始的地方~,http://www.mafengwo.cn/i/715583.html,无,无
728177,安逸成都,http://www.mafengwo.cn/i/728177.html,无,无
719611,成都是个好地方,http://www.mafengwo.cn/i/719611.html,一天(我只能用狼狈两个字形容。本来计划是如果能一天办完正事我就当天卧铺去重庆，结果一天完事)|一天(果能一天办完正事我就当天卧铺去重庆，结果一天完事不了，我就干脆买第二天晚上的票，在成),第二天(卧铺去重庆，结果一天完事不了，我就干脆买第二天晚上的票，在成都玩玩再走。从火车站把寄存)|第二天(，我在成都玩的那个下午过的还挺愉快的。（第二天主要就在这片区域游荡）checkin之后)|第二天(楼梦中的《金玉良缘》。（霸气的牌子……）第二天早上有点下雨，上午还有点阴，到中午竟然放)
629067,[街拍]美丽、温柔、婉约的成都粉子,http://www.mafengwo.cn/i/629067.html,无,无
637178,20100716 火锅火锅,http://www.mafengwo.cn/i/637178.html,一天(查票很严，在沟内住宿的可能性基本为零。而一天时间也不充分。花大价钱，却玩得囫囵吞枣的)|一天(后去春熙路和成都旅游集散中心看看。充实的一天。 =||=回复七月飞花：额，估计你现在),无
730058,成都游——四川民间艺术表演,http://www.mafengwo.cn/i/730058.html,无,无
635172,拜水都江堰 问道青城山,http://www.mafengwo.cn/i/635172.html,无,无
1261396,四川成都，进大山，看地震遗址，去熊猫基地，美景美女美食！！哇咔咔~~~,http://www.mafengwo.cn/i/1261396.html,一天(各种拖拉中我开始了这篇游记！！就在3月某一天，一朋友突然问我，去成都不？我当时很差异),第二天(！！到成都的当天已经是晚上9点了，计划是第二天一早去北川的，事先已经联系好了当地的车，)|第二天(时手机百度了下说早上5点多就开门了！所以第二天一早4点半就起来了，尼玛，这是我有史以来)|第二天(情况了说之前没和他说要住，要当天回来，他第二天还有事！他说给我们换个人来！！于是此行的)|第二天(道会是什么样呢，哈哈！！！       第二天一早7点起来了，孩子也开始陆陆续续起来了)|第二天(不方便，也罢我无奈的也只好呆在了江都！！第二天一早，只好拼命往市区赶，真是累，还要转公)|第三天(好啊！！真可惜！！！ 接下来就是熊猫啦 第三天【熊猫基地】—【文殊院】—【宽窄巷子】 )
1326123,春节游四川清城山、熊猫基地。,http://www.mafengwo.cn/i/1326123.html,无,无
1158648,回味成都，故乡印象，海量图片更新完毕,http://www.mafengwo.cn/i/1158648.html,一天(次和爱人，在2013年新春的元宵佳节的前一天，终于又回来了，特殊的情结，兴奋的心情，)|23日(-------------2013年2月23日，清晨，我们踏上了回成都的路途！广州白云)|80a(公交2路、4路、10路、58路、71路、80A路、81路、91路、92路、94路、97)|855a(101路、122路、533路、819路、855A路、855路等公交车到达五桂桥公交中心站),第一天(地铁枢纽，建造的很漂亮，回来第一次见到！第一天回家，自然还是要去家里报到，然后就是感受)|第二天(!门前一张手机拍的片，算是纪念吧！呵呵 第二天就是元宵节，当然要和亲戚朋友聚在一起过节)
903959,2009年西藏行——4,http://www.mafengwo.cn/i/903959.html,十一日(来而其他的人却随处羞愧——仓央嘉措 七月十一日成都休整，昨晚吃完串串香后，又在宾馆门口)|4s(一桶机油，但老武打发我一个人去，出门前在4S店做保养的时候我就打算买一桶机油，老武说)|4s(好几个圈才找到那个地方。一听我要买机油，4S店员说机油不外卖，斯巴鲁车用嘉实多机油，),无
1277019,在成都看国宝,http://www.mafengwo.cn/i/1277019.html,无,无
1050843,{ I love my city，成都影像。}【持续更新】,http://www.mafengwo.cn/i/1050843.html,一天(成都的好。PS：只要拍了新照片就会更新，一天不离开成都一天不弃楼！ 上猪妹儿镇楼——)|一天(：只要拍了新照片就会更新，一天不离开成都一天不弃楼！ 上猪妹儿镇楼——对它感兴趣的请)|一日(落每年秋天银杏都会金黄，梧桐都会落叶日复一日年复一年时间就这样飞快地过去了     ),无
1301999,一个人，背包+单反，端午假期四川成都-青城山两日游！,http://www.mafengwo.cn/i/1301999.html,9日(  基本行程是这样：6月9日下午6点抵达成都机场，当天晚上去了春熙路)|10日(午6点抵达成都机场，当天晚上去了春熙路；10日游览大熊猫繁育研究基地、武侯祠、锦里、杜)|11日(、武侯祠、锦里、杜甫草堂、宽窄巷子等地；11日一早乘动车去青城山，当天晚上坐动车返回成)|12日(乘动车去青城山，当天晚上坐动车返回成都；12日中午的飞机，返程。  住宿是在如家快捷酒),无
1326750,游走在陕川渝之间的美景和美食之成都美食。,http://www.mafengwo.cn/i/1326750.html,无,无
1151016,游冬日成都,http://www.mafengwo.cn/i/1151016.html,无,第一天(井百货 春熙路哈 太平洋百货      第一天去了熊猫基地，坐公交去的，遇上大雾，公交)|第一天(熊猫 未成年大熊猫 雾真的好大 天鹅湖 第一天就遇上了大雾，真的很惨，从熊猫基地出来，)|第三天(特别好吃啊，下面的是成都比较好喝的酸奶 第三天，报团去的都江堰和青城山，一早天没亮就出)|第四天(泉眼就会往出大量喷水，真的特别神奇   第四天一早去了文殊院，佛教圣地  强烈推荐这家)|第二天(都真的很不错，冬天的成都也别有一番风味，第二天就要去重庆了  =||=回复王小帅：那几)
715304,川渝“巴适”九日游,http://www.mafengwo.cn/i/715304.html,4日(欢乐的朋友千里迢迢来到了川渝宝地！！7月4日——7月5日：涪陵刚下火车，迎面而来的就)|5日(里迢迢来到了川渝宝地！！7月4日——7月5日：涪陵刚下火车，迎面而来的就是铺天盖地的)|6日(己也跟着变得非常快乐~图2乌江夜景 7月6日——7月9日成都“从涪陵坐大巴去成都，竟)|9日(非常快乐~图2乌江夜景 7月6日——7月9日成都“从涪陵坐大巴去成都，竟然要五个多小)|10日(能背你们下山哈~~图13都江堰之鱼嘴7月10日——7月11日乐山图14乐山大佛你好大乐)|11日(~~图13都江堰之鱼嘴7月10日——7月11日乐山图14乐山大佛你好大乐山是个好地方，)|11日(宜居的城市。图15不是江南烟雨也蒙蒙7月11日——7月12日重庆重庆多山、多雾，有山城)|12日(15不是江南烟雨也蒙蒙7月11日——7月12日重庆重庆多山、多雾，有山城、雾都的别名。)|12日(之间？不过我没看见~.图18轻轨风景7月12日晚18:10，D354载着我告别了重庆，),第二天(壮观。图1每天上学需爬楼锻炼身体又减肥~第二天晚上，去了长江和乌江的交汇处，我们在小摊)|第二天(和锦里，在小dai的强烈推荐下，我们准备第二天前往青城山。其实嘛，我对青城山倒没大兴趣)|第二天(重庆，空间随着铁轨轻微的咔咔声不断变换，第二天清晨，我便回到了金陵。)
1135104,彭州白鹿镇,http://www.mafengwo.cn/i/1135104.html,无,无
1154097,花舞人间 人醉花间,http://www.mafengwo.cn/i/1154097.html,无,无
701988,成都，成都（端午行，多图）,http://www.mafengwo.cn/i/701988.html,七天(是小折腾，对比来对比去，青旅几家离达仔的七天都远点，终于发现了一家同星居客栈，床位4)|七天(离春熙路真如介绍所说5分钟路程，比达仔的七天还近~~~终于公司发了粽子，我饱了口福之)|一天(嘿，我的Day1，达仔和达嫂昨天已经玩了一天了早餐：韩包子。这个韩包子的名字，不禁让)|七天(好啊，要不跑来地铁一期晾着了。结果他又问七天的前台得到的答复也是6:30开行，可是实)|一天(我成了独行侠，得好好规划下怎么吃呢，最后一天我可是准备扫荡小吃去呢~~~ Day3 )|一天(吃去呢~~~ Day3 没吃多少的吃货的一天早起，早点挨个来吧赖汤圆的 赖汤圆总体味)|一天(达仔之前去了武侯祠和锦里，我呢，想着最后一天奔着吃的，顺带逛逛吧，就去了宽窄巷子，想)|一日(了宽窄巷子，想着看看美女吃吃好吃的，最后一日悠闲点 当时这条巷子有个画展，好像叫寻找)|一天(=||=回复风哭时花开：嘿嘿，这手机最后一天指路很给力，我是路盲，多亏了它呢=||=)|七天(，但是最终成行的时候，达仔已经在附近订了七天酒店，而他的酒店海已经满了。所以在附近找)|七天(一个青旅住着安全应该可以保障的，再不就定七天或者速8这种经济连锁酒店都可以。=||=)|一天(不不太感兴趣，也可以跳过不去，体力好的话一天跑青城山前后山我觉得时间都是够得。可以考)|一天(~=||=回复小米miya：哎，一周只有一天休息，等看看周末溜出去玩玩，希望不要太热)|一天(，还在研究中呢=||=回复小米miya：一天不知道咋规划路线呢，想的是博物馆，南京路)|一天(划路线呢，想的是博物馆，南京路加外滩就够一天逛了=||=回复小妮子的引文：呵呵，你在)|三天(~=||=回复三儿爱旅行的引文：我也只有三天，时间是够了，但是比较紧张，我的来回都是),day1(上去登记，存包，出发，与达仔汇合~~~ Day1嘿嘿，我的Day1，达仔和达嫂昨天已经玩)|day1(发，与达仔汇合~~~ Day1嘿嘿，我的Day1，达仔和达嫂昨天已经玩了一天了早餐：韩包)|第二天( 先说点题外话，中午是先去买了火车票的，第二天往返青城山的动车。自动售票机排队，等到前)|第二天(然眼前一亮，文殊坊 该睡还是得睡，准备好第二天可是去青城山和都江堰了，得有个好体力~~)|day2(去青城山和都江堰了，得有个好体力~~~ Day2  青城山、都江堰 提前研究和和达仔早上)|day3(，最后一天我可是准备扫荡小吃去呢~~~ Day3 没吃多少的吃货的一天早起，早点挨个来吧)|第一天(武侯祠，要看怎么看了，我去过汉中的，达仔第一天也有去，但最终是不推荐我去的，想想也没什)
